Rank,Full Journal Title,JCR Abbreviated Title,Journal Impact Factor,Immediacy Index
3026,GROUND WATER,GROUND WATER,1.831,0.361
3026,Inverse Problems and Imaging,INVERSE PROBL IMAG,1.831,0.211
3031,CHEMICAL VAPOR DEPOSITION,CHEM VAPOR DEPOS,1.829,0.354
3032,Dermatologic Therapy,DERMATOL THER,1.828,0.224
3033,ARTIFICIAL ORGANS,ARTIF ORGANS,1.827,0.361
3034,INTERNATIONAL ORTHOPAEDICS,INT ORTHOP,1.825,0.153
3035,IMA JOURNAL OF NUMERICAL ANALYSIS,IMA J NUMER ANAL,1.824,0.367
3035,Journal of Aerosol Medicine and Pulmonary Drug Delivery,J AEROSOL MED PULM D,1.824,0.37
3037,BIOPROCESS AND BIOSYSTEMS ENGINEERING,BIOPROC BIOSYST ENG,1.823,0.284
3038,DIAMOND AND RELATED MATERIALS,DIAM RELAT MATER,1.822,0.448
3038,IEEE TRANSACTIONS ON COMPUTERS,IEEE T COMPUT,1.822,0.256
3038,IEEE TRANSACTIONS ON MULTIMEDIA,IEEE T MULTIMEDIA,1.822,0.086
3041,Algorithms for Molecular Biology,ALGORITHM MOL BIOL,1.821,0.2
3041,INFORMATION AND SOFTWARE TECHNOLOGY,INFORM SOFTWARE TECH,1.821,0.317
3041,JOURNAL OF SOLID STATE ELECTROCHEMISTRY,J SOLID STATE ELECTR,1.821,0.516
3041,SENSORS,SENSORS-BASEL,1.821,0.369
3041,STATISTICS AND COMPUTING,STAT COMPUT,1.821,0.128
3046,AMERICAN JOURNAL OF CLINICAL DERMATOLOGY,AM J CLIN DERMATOL,1.82,0.25
3047,EXPERIMENTS IN FLUIDS,EXP FLUIDS,1.817,0.247
3048,JOURNAL OF NONLINEAR SCIENCE,J NONLINEAR SCI,1.816,0.478
3048,PEDIATRIC PULMONOLOGY,PEDIATR PULM,1.816,0.341
3048,PLASMID,PLASMID,1.816,0.51
3051,AUTONOMIC NEUROSCIENCE-BASIC & CLINICAL,AUTON NEUROSCI-BASIC,1.815,0.375
3051,EUROPEAN JOURNAL OF MECHANICS A-SOLIDS,EUR J MECH A-SOLID,1.815,0.239
3051,IEEE PHOTONICS TECHNOLOGY LETTERS,IEEE PHOTONIC TECH L,1.815,0.346
3054,SEMINARS IN CUTANEOUS MEDICINE AND SURGERY,SEMIN CUTAN MED SURG,1.813,0
3055,CHILD NEUROPSYCHOLOGY,CHILD NEUROPSYCHOL,1.812,0.225
3055,JOURNAL OF GEODYNAMICS,J GEODYN,1.812,0.346
3057,APPLIED PSYCHOLOGY-AN INTERNATIONAL REVIEW-PSYCHOLOGIE APPLIQUEE-REVUE INTERNATIONALE,APPL PSYCHOL-INT REV,1.811,0.147
3057,ATMOSPHERIC RESEARCH,ATMOS RES,1.811,0.407
3057,CELESTIAL MECHANICS & DYNAMICAL ASTRONOMY,CELEST MECH DYN ASTR,1.811,0.164
3060,BIOLOGICAL & PHARMACEUTICAL BULLETIN,BIOL PHARM BULL,1.81,0.278
3061,INTERNATIONAL JOURNAL OF SOLIDS AND STRUCTURES,INT J SOLIDS STRUCT,1.809,0.314
3062,COMPUTERS & CHEMICAL ENGINEERING,COMPUT CHEM ENG,1.808,0.311
3062,TRANSFUSION MEDICINE,TRANSFUSION MED,1.808,0.16
3064,JOURNAL OF INVERTEBRATE PATHOLOGY,J INVERTEBR PATHOL,1.807,0.365
3064,JOURNAL OF PEPTIDE SCIENCE,J PEPT SCI,1.807,0.367
3066,COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING,COMPUT METHOD APPL M,1.806,0.186
3066,ENDOCRINE JOURNAL,ENDOCR J,1.806,0.323
3068,JOURNAL OF POLITICS,J POLIT,1.805,0.216
3068,JOURNAL OF VASCULAR AND INTERVENTIONAL RADIOLOGY,J VASC INTERV RADIOL,1.805,0.307
3068,NEUROREPORT,NEUROREPORT,1.805,0.338
3068,YEAST,YEAST,1.805,0.283
3072,HEALTH EXPECTATIONS,HEALTH EXPECT,1.803,0.676
3072,HEALTH EXPECTATIONS,HEALTH EXPECT,1.803,0.676
3072,JOURNAL OF SEA RESEARCH,J SEA RES,1.803,0.789
3072,JOURNAL OF THE AMERICAN OIL CHEMISTS SOCIETY,J AM OIL CHEM SOC,1.803,0.19
3076,JOURNAL OF ADOLESCENCE,J ADOLESCENCE,1.802,0.183
3076,MULTIBODY SYSTEM DYNAMICS,MULTIBODY SYST DYN,1.802,0.119
3078,ACTA CRYSTALLOGRAPHICA SECTION B-STRUCTURAL SCIENCE,ACTA CRYSTALLOGR B,1.801,0.73
3079,CELL BIOLOGY INTERNATIONAL,CELL BIOL INT,1.8,0.302
3079,IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL,IEEE T ULTRASON FERR,1.8,0.265
3079,INTERNATIONAL MICROBIOLOGY,INT MICROBIOL,1.8,0.081
3079,PSYCHOLOGISCHE RUNDSCHAU,PSYCHOL RUNDSCH,1.8,0.923
3083,IEEE DESIGN & TEST OF COMPUTERS,IEEE DES TEST COMPUT,1.798,0.082
3083,JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY,J IND MICROBIOL BIOT,1.798,0.322
3083,NURSING RESEARCH,NURS RES,1.798,0.216
3083,NURSING RESEARCH,NURS RES,1.798,0.216
3083,REGULATORY TOXICOLOGY AND PHARMACOLOGY,REGUL TOXICOL PHARM,1.798,0.42
3083,SURFACE SCIENCE,SURF SCI,1.798,0.497
3089,BUILDING AND ENVIRONMENT,BUILD ENVIRON,1.797,0.401
3089,PAEDIATRIC AND PERINATAL EPIDEMIOLOGY,PAEDIATR PERINAT EP,1.797,0.518
3089,SYSTEMS & CONTROL LETTERS,SYST CONTROL LETT,1.797,0.174
3092,ALLERGY AND ASTHMA PROCEEDINGS,ALLERGY ASTHMA PROC,1.796,0.24
3093,CHAOS,CHAOS,1.795,0.712
3093,CULTURE & PSYCHOLOGY,CULT PSYCHOL,1.795,0.8
3095,INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE,INT J TECHNOL ASSESS,1.794,0.683
3095,JOURNAL OF SPECIAL EDUCATION,J SPEC EDUC,1.794,0.059
3097,SURFACE & COATINGS TECHNOLOGY,SURF COAT TECH,1.793,0.239
3098,INFORMATION SYSTEMS RESEARCH,INFORM SYST RES,1.792,0.679
3098,International Journal of Clinical and Health Psychology,INT J CLIN HLTH PSYC,1.792,0.323
3098,JOURNAL OF LIPOSOME RESEARCH,J LIPOSOME RES,1.792,0.162
3098,NOTRE DAME LAW REVIEW,NOTRE DAME LAW REV,1.792,0.477
3102,ABDOMINAL IMAGING,ABDOM IMAGING,1.791,0.337
3102,JOURNAL OF DEVELOPMENT ECONOMICS,J DEV ECON,1.791,0.378
3102,JOURNAL OF GEOCHEMICAL EXPLORATION,J GEOCHEM EXPLOR,1.791,0.29
3102,Journal of Digestive Diseases,J DIGEST DIS,1.791,0.154
3106,DYNAMICS OF ATMOSPHERES AND OCEANS,DYNAM ATMOS OCEANS,1.788,0.12
3107,JOURNAL OF ARTHROPLASTY,J ARTHROPLASTY,1.787,0.452
3108,INTERNAL MEDICINE JOURNAL,INTERN MED J,1.786,0.387
3108,SIAM JOURNAL ON APPLIED DYNAMICAL SYSTEMS,SIAM J APPL DYN SYST,1.786,0.316
3108,ZOOMORPHOLOGY,ZOOMORPHOLOGY,1.786,0.583
3111,ARCHIV DER PHARMAZIE,ARCH PHARM,1.785,0.149
3111,FEMS YEAST RESEARCH,FEMS YEAST RES,1.785,0.394
3113,ENVIRONMENT AND PLANNING D-SOCIETY & SPACE,ENVIRON PLANN D,1.784,0.542
3113,JOURNAL OF POSITIVE BEHAVIOR INTERVENTIONS,J POSIT BEHAV INTERV,1.784,0.235
3115,ACTA PHARMACOLOGICA SINICA,ACTA PHARMACOL SIN,1.783,0.234
3115,Circulation-Cardiovascular Imaging,CIRC-CARDIOVASC IMAG,1.783,0.863
3115,INFORMATION PROCESSING & MANAGEMENT,INFORM PROCESS MANAG,1.783,0.264
3115,INFORMATION PROCESSING & MANAGEMENT,INFORM PROCESS MANAG,1.783,0.264
3115,SPINAL CORD,SPINAL CORD,1.783,0.441
3120,CONTRIBUTIONS TO NEPHROLOGY,CONTRIB NEPHROL,1.782,0.571
3120,IEEE Transactions on Audio Speech and Language Processing,IEEE T AUDIO SPEECH,1.782,0.132
3122,Administration and Policy in Mental Health and Mental Health Services Research,ADM POLICY MENT HLTH,1.78,0.7
3122,CLINICAL HEMORHEOLOGY AND MICROCIRCULATION,CLIN HEMORHEOL MICRO,1.78,0.712
3124,VIRAL IMMUNOLOGY,VIRAL IMMUNOL,1.779,0.26
3125,JOURNAL OF ORTHOPAEDIC TRAUMA,J ORTHOP TRAUMA,1.777,0.283
3126,International Journal of Applied Earth Observation and Geoinformation,INT J APPL EARTH OBS,1.776,0.244
3126,JOURNAL OF PHYSIOLOGY-PARIS,J PHYSIOL-PARIS,1.776,0.088
3126,JOURNAL OF PUBLIC ADMINISTRATION RESEARCH AND THEORY,J PUBL ADM RES THEOR,1.776,0.39
3126,TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,TECHNOL FORECAST SOC,1.776,0.344
3126,THEORETICAL AND APPLIED CLIMATOLOGY,THEOR APPL CLIMATOL,1.776,0.241
3126,THEORETICAL POPULATION BIOLOGY,THEOR POPUL BIOL,1.776,0.349
3132,BLOOD PRESSURE,BLOOD PRESSURE,1.773,0.2
3132,EXPERIMENTAL PARASITOLOGY,EXP PARASITOL,1.773,0.339
3134,GEOPHYSICAL PROSPECTING,GEOPHYS PROSPECT,1.772,0.213
3135,JOURNAL OF NERVOUS AND MENTAL DISEASE,J NERV MENT DIS,1.771,0.192
3135,JOURNAL OF NERVOUS AND MENTAL DISEASE,J NERV MENT DIS,1.771,0.192
3135,MICROBIOLOGICAL RESEARCH,MICROBIOL RES,1.771,0.296
3135,WEAR,WEAR,1.771,0.228
3139,DIGESTION,DIGESTION,1.77,0.303
3139,INTERNATIONAL JOURNAL OF THERMAL SCIENCES,INT J THERM SCI,1.77,0.299
3139,JOURNAL OF WOMENS HEALTH,J WOMENS HEALTH,1.77,0.157
3139,JOURNAL OF WOMENS HEALTH,J WOMENS HEALTH,1.77,0.157
3143,ACTA PAEDIATRICA,ACTA PAEDIATR,1.768,0.341
3144,CLINICAL REHABILITATION,CLIN REHABIL,1.767,0.364
3144,JOURNAL OF THE LEARNING SCIENCES,J LEARN SCI,1.767,0.533
3146,CLINICAL NEUROPSYCHOLOGIST,CLIN NEUROPSYCHOL,1.766,0.466
3146,CLINICAL NEUROPSYCHOLOGIST,CLIN NEUROPSYCHOL,1.766,0.466
3146,JOURNAL OF SOCIAL ISSUES,J SOC ISSUES,1.766,3.083
3146,MATERNAL AND CHILD HEALTH JOURNAL,MATERN CHILD HLTH J,1.766,0.424
3146,WORLD BANK ECONOMIC REVIEW,WORLD BANK ECON REV,1.766,0.381
3151,APPLIED PSYCHOPHYSIOLOGY AND BIOFEEDBACK,APPL PSYCHOPHYS BIOF,1.765,0.121
3152,Clinical Colorectal Cancer,CLIN COLORECTAL CANC,1.764,0.148
3153,ENVIRONMENT AND PLANNING A,ENVIRON PLANN A,1.763,0.41
3153,WORLD WIDE WEB-INTERNET AND WEB INFORMATION SYSTEMS,WORLD WIDE WEB,1.763,0.1
3155,Fottea,FOTTEA,1.762,0
3156,ADVANCED ENGINEERING MATERIALS,ADV ENG MATER,1.761,0.117
3157,CLINICAL BIOMECHANICS,CLIN BIOMECH,1.759,0.302
3157,IEEE COMPUTER GRAPHICS AND APPLICATIONS,IEEE COMPUT GRAPH,1.759,0.6
3159,Comparative Biochemistry and Physiology D-Genomics & Proteomics,COMP BIOCHEM PHYS D,1.758,0.206
3159,DUKE MATHEMATICAL JOURNAL,DUKE MATH J,1.758,0.254
3159,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,IND ENG CHEM RES,1.758,0.309
3162,BIOLOGY AND FERTILITY OF SOILS,BIOL FERT SOILS,1.757,0.269
3162,MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,MED BIOL ENG COMPUT,1.757,0.511
3164,MATERIALS SCIENCE AND ENGINEERING B-SOLID STATE MATERIALS FOR ADVANCED TECHNOLOGY,MAT SCI ENG B-SOLID,1.756,Not Available
3164,PHOTOMEDICINE AND LASER SURGERY,PHOTOMED LASER SURG,1.756,0.156
3166,CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY,CLIN EXP OPHTHALMOL,1.755,0.295
3166,JOURNAL OF MONETARY ECONOMICS,J MONETARY ECON,1.755,0.14
3166,MARINE ENVIRONMENTAL RESEARCH,MAR ENVIRON RES,1.755,0.286
3166,PROTEIN AND PEPTIDE LETTERS,PROTEIN PEPTIDE LETT,1.755,0.303
3170,HYDROBIOLOGIA,HYDROBIOLOGIA,1.754,0.514
3170,Influenza and Other Respiratory Viruses,INFLUENZA OTHER RESP,1.754,1.667
3170,JOURNAL OF ENDOUROLOGY,J ENDOUROL,1.754,0.201
3173,BRITISH JOURNAL OF CLINICAL PSYCHOLOGY,BRIT J CLIN PSYCHOL,1.753,0.152
3173,IRRIGATION SCIENCE,IRRIGATION SCI,1.753,0.271
3173,JOURNAL OF CHEMICAL NEUROANATOMY,J CHEM NEUROANAT,1.753,0.418
3176,JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY,J IND ENG CHEM,1.752,0.265
3176,JOURNAL OF MOLECULAR HISTOLOGY,J MOL HISTOL,1.752,0.263
3178,Digest Journal of Nanomaterials and Biostructures,DIG J NANOMATER BIOS,1.75,0.4
3178,IEEE Industrial Electronics Magazine,IEEE IND ELECTRON M,1.75,0.235
3178,INTERNATIONAL JOURNAL OF REFRACTORY METALS & HARD MATERIALS,INT J REFRACT MET H,1.75,0.321
3178,JOURNAL OF BIOMEDICINE AND BIOTECHNOLOGY,J BIOMED BIOTECHNOL,1.75,0.068
3178,REVIEW OF ACCOUNTING STUDIES,REV ACCOUNT STUD,1.75,0.389
3183,JOURNAL OF BIOSCIENCE AND BIOENGINEERING,J BIOSCI BIOENG,1.749,0.205
3183,SMART MATERIALS & STRUCTURES,SMART MATER STRUCT,1.749,0.278
3185,CELL BIOLOGY AND TOXICOLOGY,CELL BIOL TOXICOL,1.746,0.938
3185,PHYTOTHERAPY RESEARCH,PHYTOTHER RES,1.746,0.291
3187,APMIS,APMIS,1.745,0.223
3187,DATA & KNOWLEDGE ENGINEERING,DATA KNOWL ENG,1.745,0.128
3187,Econometric Reviews,ECONOMET REV,1.745,0.2
3187,Econometric Reviews,ECONOMET REV,1.745,0.2
3187,POWDER TECHNOLOGY,POWDER TECHNOL,1.745,0.339
3192,JOURNAL OF GLAUCOMA,J GLAUCOMA,1.744,0.202
3192,PHYTOCHEMICAL ANALYSIS,PHYTOCHEM ANALYSIS,1.744,0.203
3194,AQUATIC MICROBIAL ECOLOGY,AQUAT MICROB ECOL,1.743,0.657
3194,ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,ARCH ENVIRON CON TOX,1.743,0.374
3194,BRAIN & DEVELOPMENT,BRAIN DEV-JPN,1.743,0.583
3197,CHEMICAL ENGINEERING AND PROCESSING,CHEM ENG PROCESS,1.742,0.378
3197,JOURNAL OF PHARMACY AND PHARMACOLOGY,J PHARM PHARMACOL,1.742,0.261
3197,MACROMOLECULAR MATERIALS AND ENGINEERING,MACROMOL MATER ENG,1.742,0.2
3197,THERMOCHIMICA ACTA,THERMOCHIM ACTA,1.742,0.3
3201,IEEE Transactions on Biomedical Circuits and Systems,IEEE T BIOMED CIRC S,1.741,0.087
3201,JOURNAL OF RESEARCH IN PERSONALITY,J RES PERS,1.741,0.431
3201,Maternal and Child Nutrition,MATERN CHILD NUTR,1.741,0.281
3204,MOLECULES,MOLECULES,1.738,0.307
3205,LIMNOLOGY AND OCEANOGRAPHY-METHODS,LIMNOL OCEANOGR-METH,1.737,0.205
3205,WOOD SCIENCE AND TECHNOLOGY,WOOD SCI TECHNOL,1.737,0.184
3207,JOURNAL OF PERINATAL MEDICINE,J PERINAT MED,1.736,0.286
3207,JOURNAL OF THE EUROPEAN MATHEMATICAL SOCIETY,J EUR MATH SOC,1.736,0.318
3209,CROP SCIENCE,CROP SCI,1.735,0.295
3209,ECOLOGY AND SOCIETY,ECOL SOC,1.735,1.354
3211,ANNALS OF APPLIED BIOLOGY,ANN APPL BIOL,1.734,0.262
3212,IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS,IEEE T PARALL DISTR,1.733,0.206
3213,JOURNAL OF STRUCTURAL GEOLOGY,J STRUCT GEOL,1.732,0.349
3213,NEUROSURGERY CLINICS OF NORTH AMERICA,NEUROSURG CLIN N AM,1.732,0.075
3215,Current Neuropharmacology,CURR NEUROPHARMACOL,1.731,0.088
3215,HARVARD INTERNATIONAL LAW JOURNAL,HARVARD INT LAW J,1.731,0.4
3217,ADVANCED ENGINEERING INFORMATICS,ADV ENG INFORM,1.73,0.159
3217,HORMONE RESEARCH,HORM RES,1.73,0.269
3217,JOURNAL OF FLUORINE CHEMISTRY,J FLUORINE CHEM,1.73,0.366
3220,CYTOGENETIC AND GENOME RESEARCH,CYTOGENET GENOME RES,1.729,0.212
3220,Journal of Crohns & Colitis,J CROHNS COLITIS,1.729,0.535
3222,MYCOPATHOLOGIA,MYCOPATHOLOGIA,1.728,0.241
3222,OPTICAL MATERIALS,OPT MATER,1.728,0.238
3222,SURGICAL ONCOLOGY-OXFORD,SURG ONCOL,1.728,0.405
3225,CYTOMETRY PART B-CLINICAL CYTOMETRY,CYTOM PART B-CLIN CY,1.727,0.545
3225,THIN SOLID FILMS,THIN SOLID FILMS,1.727,0.264
3227,JOURNAL OF THE AMERICAN DENTAL ASSOCIATION,J AM DENT ASSOC,1.726,0.426
3227,MEMORY & COGNITION,MEM COGNITION,1.726,0.248
3229,BULLETIN OF THE CHEMICAL SOCIETY OF JAPAN,B CHEM SOC JPN,1.725,0.295
3229,Expert Review of Medical Devices,EXPERT REV MED DEVIC,1.725,0.241
3229,Hepatology International,HEPATOL INT,1.725,0.405
3229,JOURNAL OF COMPARATIVE PATHOLOGY,J COMP PATHOL,1.725,0.216
3233,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES,J TOXICOL ENV HEAL A,1.724,0.458
3234,CRITICAL CARE CLINICS,CRIT CARE CLIN,1.723,0.34
3234,MATERIALS RESEARCH INNOVATIONS,MATER RES INNOV,1.723,0
3234,SOCIAL DEVELOPMENT,SOC DEV,1.723,0.173
3237,CELL COMMUNICATION AND ADHESION,CELL COMMUN ADHES,1.722,0.25
3238,AMERICAN JOURNAL OF INDUSTRIAL MEDICINE,AM J IND MED,1.721,0.212
3238,PARASITOLOGY RESEARCH,PARASITOL RES,1.721,0.433
3238,Seminars in Vascular Surgery,SEMIN VASC SURG,1.721,0.062
3241,Ecohydrology,ECOHYDROLOGY,1.719,0.489
3241,JOURNAL OF NEUROIMAGING,J NEUROIMAGING,1.719,0.274
3241,PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY,PESTIC BIOCHEM PHYS,1.719,0.173
3244,CRYOBIOLOGY,CRYOBIOLOGY,1.718,0.33
3245,IET Control Theory and Applications,IET CONTROL THEORY A,1.717,0.12
3246,HEART AND VESSELS,HEART VESSELS,1.716,0.139
3247,Materials Science and Engineering B-Advanced Functional Solid-State Materials,MATER SCI ENG B-ADV,1.715,0.184
3247,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,TRANSPORT RES A-POL,1.715,0.303
3247,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,TRANSPORT RES A-POL,1.715,0.303
3250,Advances in Inorganic Chemistry,ADV INORG CHEM,1.714,0.3
3250,Arthropod-Plant Interactions,ARTHROPOD-PLANT INTE,1.714,0.308
3250,JAVMA-JOURNAL OF THE AMERICAN VETERINARY MEDICAL ASSOCIATION,JAVMA-J AM VET MED A,1.714,0.597
3250,KIDNEY & BLOOD PRESSURE RESEARCH,KIDNEY BLOOD PRESS R,1.714,0.288
3250,MUSIC PERCEPTION,MUSIC PERCEPT,1.714,0.273
3250,SEISMOLOGICAL RESEARCH LETTERS,SEISMOL RES LETT,1.714,0.731
3256,PSYCHOSOMATICS,PSYCHOSOMATICS,1.713,0.212
3256,PSYCHOSOMATICS,PSYCHOSOMATICS,1.713,0.212
3258,COMPTES RENDUS BIOLOGIES,CR BIOL,1.712,0.209
3258,Journal of Nutrition Health & Aging,J NUTR HEALTH AGING,1.712,0.805
3258,PROFESSIONAL GEOGRAPHER,PROF GEOGR,1.712,0.303
3261,TECHNOMETRICS,TECHNOMETRICS,1.711,0.135
3262,EURASIAN GEOGRAPHY AND ECONOMICS,EURASIAN GEOGR ECON,1.71,1.105
3262,SOCIOLOGICAL THEORY,SOCIOL THEOR,1.71,0.429
3264,APPLIED IMMUNOHISTOCHEMISTRY & MOLECULAR MORPHOLOGY,APPL IMMUNOHISTO M M,1.709,0.372
3264,AUSTRALIAN JOURNAL OF PHYSIOTHERAPY,AUST J PHYSIOTHER,1.709,0.762
3264,BMC Family Practice,BMC FAM PRACT,1.709,0.175
3264,GENOME,GENOME,1.709,0.194
3268,GEOMICROBIOLOGY JOURNAL,GEOMICROBIOL J,1.708,0.421
3269,JOURNAL OF SCIENTIFIC COMPUTING,J SCI COMPUT,1.707,0.184
3269,PRENATAL DIAGNOSIS,PRENATAL DIAG,1.707,0.43
3269,PSYCHIATRIC REHABILITATION JOURNAL,PSYCHIATR REHABIL J,1.707,0
3269,SPACE POLICY,SPACE POLICY,1.707,0.5
3273,JOURNAL OF ANIMAL BREEDING AND GENETICS,J ANIM BREED GENET,1.706,0.107
3273,JOURNAL OF INFORMATION SCIENCE,J INF SCI,1.706,0.149
3273,JOURNAL OF INFORMATION SCIENCE,J INF SCI,1.706,0.149
3273,JOURNAL OF MORPHOLOGY,J MORPHOL,1.706,0.398
3273,NUCLEAR PHYSICS A,NUCL PHYS A,1.706,0.375
3273,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,TRANSPORT RES C-EMER,1.706,0.275
3279,Aging Male,AGING MALE,1.705,0.167
3279,IEEE TRANSACTIONS ON NANOBIOSCIENCE,IEEE T NANOBIOSCI,1.705,0.1
3279,VIRUS GENES,VIRUS GENES,1.705,0.295
3282,COMPOSITES PART B-ENGINEERING,COMPOS PART B-ENG,1.704,0.115
3282,ENTREPRENEURSHIP THEORY AND PRACTICE,ENTREP THEORY PRACT,1.704,0.482
3284,INTERNATIONAL JOURNAL OF ENVIRONMENTAL ANALYTICAL CHEMISTRY,INT J ENVIRON AN CH,1.703,0.237
3284,Landslides,LANDSLIDES,1.703,0.364
3286,AMERICAN FAMILY PHYSICIAN,AM FAM PHYSICIAN,1.702,0.286
3286,BRITISH JOURNAL OF SOCIOLOGY,BRIT J SOCIOL,1.702,0.778
3286,INTERNATIONAL JOURNAL OF PERIODONTICS & RESTORATIVE DENTISTRY,INT J PERIODONT REST,1.702,0.086
3286,PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,P ROY SOC A-MATH PHY,1.702,0.387
3290,PARASITOLOGY INTERNATIONAL,PARASITOL INT,1.701,0.274
3291,SCANDINAVIAN JOURNAL OF INFECTIOUS DISEASES,SCAND J INFECT DIS,1.7,0.327
3292,AGGRESSIVE BEHAVIOR,AGGRESSIVE BEHAV,1.698,0.318
3292,AGGRESSIVE BEHAVIOR,AGGRESSIVE BEHAV,1.698,0.318
3292,CHEMICAL & PHARMACEUTICAL BULLETIN,CHEM PHARM BULL,1.698,0.227
3292,INTERACTING WITH COMPUTERS,INTERACT COMPUT,1.698,0.053
3292,INTERACTING WITH COMPUTERS,INTERACT COMPUT,1.698,0.053
3292,OBSTETRICS AND GYNECOLOGY CLINICS OF NORTH AMERICA,OBSTET GYN CLIN N AM,1.698,0.043
3292,SOCIAL PROBLEMS,SOC PROBL,1.698,0.182
3299,AQUATIC BOTANY,AQUAT BOT,1.697,0.33
3299,BIOLOGICAL CYBERNETICS,BIOL CYBERN,1.697,0.373
3299,ECOLOGICAL ENTOMOLOGY,ECOL ENTOMOL,1.697,0.295
3299,JOURNAL OF APPLIED ELECTROCHEMISTRY,J APPL ELECTROCHEM,1.697,0.209
3299,JOURNAL OF FISH DISEASES,J FISH DIS,1.697,0.439
3299,JOURNAL OF REPRODUCTION AND DEVELOPMENT,J REPROD DEVELOP,1.697,0.231
3299,SYSTEMATIC BOTANY,SYST BOT,1.697,0.26
3306,JOURNAL OF CHEMICAL AND ENGINEERING DATA,J CHEM ENG DATA,1.695,0.269
3306,JOURNAL OF MATHEMATICAL BIOLOGY,J MATH BIOL,1.695,1.493
3308,IEEE TRANSACTIONS ON INFORMATION TECHNOLOGY IN BIOMEDICINE,IEEE T INF TECHNOL B,1.694,0.339
3308,JOURNAL OF COMPUTATIONAL BIOLOGY,J COMPUT BIOL,1.694,0.339
3310,ORYX,ORYX,1.693,0.481
3311,EVOLUTIONARY ECOLOGY RESEARCH,EVOL ECOL RES,1.692,0.162
3311,PSYCHOLOGY & HEALTH,PSYCHOL HEALTH,1.692,0.449
3311,PUBLICATIONS MATHEMATIQUES DE L IHES,PUBL MATH-PARIS,1.692,0
3314,CANADIAN PSYCHOLOGY-PSYCHOLOGIE CANADIENNE,CAN PSYCHOL,1.691,0.56
3314,Journal of Inorganic and Organometallic Polymers and Materials,J INORG ORGANOMET P,1.691,0.375
3314,POLAR BIOLOGY,POLAR BIOL,1.691,0.236
3317,CRIMINAL JUSTICE AND BEHAVIOR,CRIM JUSTICE BEHAV,1.69,0.219
3317,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY,J R STAT SOC A STAT,1.69,0.821
3317,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY,J R STAT SOC A STAT,1.69,0.821
3317,METHODS OF INFORMATION IN MEDICINE,METHOD INFORM MED,1.69,0.823
3317,TRIBOLOGY INTERNATIONAL,TRIBOL INT,1.69,0.269
3322,ASIAN JOURNAL OF ANDROLOGY,ASIAN J ANDROL,1.688,0.378
3322,Current Bioinformatics,CURR BIOINFORM,1.688,0.04
3322,EXPERIMENTAL PSYCHOLOGY,EXP PSYCHOL,1.688,0.735
3322,UCLA LAW REVIEW,UCLA LAW REV,1.688,1.061
3326,DISEASES OF AQUATIC ORGANISMS,DIS AQUAT ORGAN,1.687,0.463
3326,ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,ROBOT CIM-INT MANUF,1.687,0.229
3328,CERAMICS INTERNATIONAL,CERAM INT,1.686,0.289
3328,COGNITIVE DEVELOPMENT,COGNITIVE DEV,1.686,0.237
3328,SOCIAL COGNITION,SOC COGNITION,1.686,0.308
3331,EXPERIMENTAL AND CLINICAL ENDOCRINOLOGY & DIABETES,EXP CLIN ENDOCR DIAB,1.685,0.312
3331,JOURNAL OF ALTERNATIVE AND COMPLEMENTARY MEDICINE,J ALTERN COMPLEM MED,1.685,0.22
3333,AIDS CARE-PSYCHOLOGICAL AND SOCIO-MEDICAL ASPECTS OF AIDS/HIV,AIDS CARE,1.684,0.183
3333,MARINE AND PETROLEUM GEOLOGY,MAR PETROL GEOL,1.684,0.66
3333,PERCEPTION & PSYCHOPHYSICS,PERCEPT PSYCHOPHYS,1.684,Not Available
3333,PERCEPTION & PSYCHOPHYSICS,PERCEPT PSYCHOPHYS,1.684,Not Available
3337,JOURNAL OF HEALTH PSYCHOLOGY,J HEALTH PSYCHOL,1.683,0.131
